"TIME","GEO","UNIT","PRODUCT","INDIC_NRG","Value"
"1990","Denmark","Gigawatt-hour","Electrical energy","Total gross production","25,982"
"1991","Denmark","Gigawatt-hour","Electrical energy","Total gross production","36,545"
"1992","Denmark","Gigawatt-hour","Electrical energy","Total gross production","30,738"
"1993","Denmark","Gigawatt-hour","Electrical energy","Total gross production","33,974"
"1994","Denmark","Gigawatt-hour","Electrical energy","Total gross production","40,578"
"1995","Denmark","Gigawatt-hour","Electrical energy","Total gross production","36,758"
"1996","Denmark","Gigawatt-hour","Electrical energy","Total gross production","53,582"
"1997","Denmark","Gigawatt-hour","Electrical energy","Total gross production","44,315"
"1998","Denmark","Gigawatt-hour","Electrical energy","Total gross production","41,113"
"1999","Denmark","Gigawatt-hour","Electrical energy","Total gross production","38,920"
"2000","Denmark","Gigawatt-hour","Electrical energy","Total gross production","36,053"
"2001","Denmark","Gigawatt-hour","Electrical energy","Total gross production","37,729"
"2002","Denmark","Gigawatt-hour","Electrical energy","Total gross production","39,287"
"2003","Denmark","Gigawatt-hour","Electrical energy","Total gross production","46,186"
"2004","Denmark","Gigawatt-hour","Electrical energy","Total gross production","40,436"
"2005","Denmark","Gigawatt-hour","Electrical energy","Total gross production","36,246"
"2006","Denmark","Gigawatt-hour","Electrical energy","Total gross production","45,611"
"2007","Denmark","Gigawatt-hour","Electrical energy","Total gross production","39,316"
"2008","Denmark","Gigawatt-hour","Electrical energy","Total gross production","36,616"
"2009","Denmark","Gigawatt-hour","Electrical energy","Total gross production","36,383"
"2010","Denmark","Gigawatt-hour","Electrical energy","Total gross production","38,862"
"2011","Denmark","Gigawatt-hour","Electrical energy","Total gross production","35,229"
"2012","Denmark","Gigawatt-hour","Electrical energy","Total gross production","30,701"
"2013","Denmark","Gigawatt-hour","Electrical energy","Total gross production","34,743"
"2014","Denmark","Gigawatt-hour","Electrical energy","Total gross production","32,184"
"2015","Denmark","Gigawatt-hour","Electrical energy","Total gross production","28,947"
"1990","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Total gross production","550,015"
"1991","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Total gross production","539,634"
"1992","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Total gross production","537,470"
"1993","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Total gross production","526,276"
"1994","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Total gross production","529,160"
"1995","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Total gross production","537,284"
"1996","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Total gross production","555,372"
"1997","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Total gross production","551,554"
"1998","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Total gross production","556,393"
"1999","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Total gross production","556,300"
"2000","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Total gross production","576,543"
"2001","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Total gross production","586,406"
"2002","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Total gross production","586,694"
"2003","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Total gross production","608,779"
"2004","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Total gross production","617,469"
"2005","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Total gross production","622,579"
"2006","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Total gross production","639,492"
"2007","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Total gross production","640,578"
"2008","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Total gross production","640,406"
"2009","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Total gross production","595,617"
"2010","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Total gross production","632,983"
"2011","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Total gross production","613,068"
"2012","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Total gross production","629,812"
"2013","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Total gross production","638,729"
"2014","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Total gross production","627,795"
"2015","Germany (until 1990 former territory of the FRG)","Gigawatt-hour","Electrical energy","Total gross production","646,888"
"1990","Estonia","Gigawatt-hour","Electrical energy","Total gross production","17,181"
"1991","Estonia","Gigawatt-hour","Electrical energy","Total gross production","14,627"
"1992","Estonia","Gigawatt-hour","Electrical energy","Total gross production","11,831"
"1993","Estonia","Gigawatt-hour","Electrical energy","Total gross production","9,117"
"1994","Estonia","Gigawatt-hour","Electrical energy","Total gross production","9,152"
"1995","Estonia","Gigawatt-hour","Electrical energy","Total gross production","8,693"
"1996","Estonia","Gigawatt-hour","Electrical energy","Total gross production","9,103"
"1997","Estonia","Gigawatt-hour","Electrical energy","Total gross production","9,218"
"1998","Estonia","Gigawatt-hour","Electrical energy","Total gross production","8,521"
"1999","Estonia","Gigawatt-hour","Electrical energy","Total gross production","8,268"
"2000","Estonia","Gigawatt-hour","Electrical energy","Total gross production","8,513"
"2001","Estonia","Gigawatt-hour","Electrical energy","Total gross production","8,483"
"2002","Estonia","Gigawatt-hour","Electrical energy","Total gross production","8,527"
"2003","Estonia","Gigawatt-hour","Electrical energy","Total gross production","10,159"
"2004","Estonia","Gigawatt-hour","Electrical energy","Total gross production","10,304"
"2005","Estonia","Gigawatt-hour","Electrical energy","Total gross production","10,205"
"2006","Estonia","Gigawatt-hour","Electrical energy","Total gross production","9,732"
"2007","Estonia","Gigawatt-hour","Electrical energy","Total gross production","12,190"
"2008","Estonia","Gigawatt-hour","Electrical energy","Total gross production","10,581"
"2009","Estonia","Gigawatt-hour","Electrical energy","Total gross production","8,779"
"2010","Estonia","Gigawatt-hour","Electrical energy","Total gross production","12,964"
"2011","Estonia","Gigawatt-hour","Electrical energy","Total gross production","12,893"
"2012","Estonia","Gigawatt-hour","Electrical energy","Total gross production","11,967"
"2013","Estonia","Gigawatt-hour","Electrical energy","Total gross production","13,275"
"2014","Estonia","Gigawatt-hour","Electrical energy","Total gross production","12,446"
"2015","Estonia","Gigawatt-hour","Electrical energy","Total gross production","10,417"
"1990","Ireland","Gigawatt-hour","Electrical energy","Total gross production","14,515"
"1991","Ireland","Gigawatt-hour","Electrical energy","Total gross production","15,148"
"1992","Ireland","Gigawatt-hour","Electrical energy","Total gross production","16,013"
"1993","Ireland","Gigawatt-hour","Electrical energy","Total gross production","16,396"
"1994","Ireland","Gigawatt-hour","Electrical energy","Total gross production","17,106"
"1995","Ireland","Gigawatt-hour","Electrical energy","Total gross production","17,859"
"1996","Ireland","Gigawatt-hour","Electrical energy","Total gross production","19,180"
"1997","Ireland","Gigawatt-hour","Electrical energy","Total gross production","19,953"
"1998","Ireland","Gigawatt-hour","Electrical energy","Total gross production","21,151"
"1999","Ireland","Gigawatt-hour","Electrical energy","Total gross production","22,009"
"2000","Ireland","Gigawatt-hour","Electrical energy","Total gross production","23,977"
"2001","Ireland","Gigawatt-hour","Electrical energy","Total gross production","24,956"
"2002","Ireland","Gigawatt-hour","Electrical energy","Total gross production","25,195"
"2003","Ireland","Gigawatt-hour","Electrical energy","Total gross production","25,219"
"2004","Ireland","Gigawatt-hour","Electrical energy","Total gross production","25,569"
"2005","Ireland","Gigawatt-hour","Electrical energy","Total gross production","25,970"
"2006","Ireland","Gigawatt-hour","Electrical energy","Total gross production","27,480"
"2007","Ireland","Gigawatt-hour","Electrical energy","Total gross production","28,196"
"2008","Ireland","Gigawatt-hour","Electrical energy","Total gross production","30,239"
"2009","Ireland","Gigawatt-hour","Electrical energy","Total gross production","28,313"
"2010","Ireland","Gigawatt-hour","Electrical energy","Total gross production","28,353"
"2011","Ireland","Gigawatt-hour","Electrical energy","Total gross production","27,165"
"2012","Ireland","Gigawatt-hour","Electrical energy","Total gross production","27,354"
"2013","Ireland","Gigawatt-hour","Electrical energy","Total gross production","25,920"
"2014","Ireland","Gigawatt-hour","Electrical energy","Total gross production","26,087"
"2015","Ireland","Gigawatt-hour","Electrical energy","Total gross production","28,387"
"1990","Greece","Gigawatt-hour","Electrical energy","Total gross production","35,003"
"1991","Greece","Gigawatt-hour","Electrical energy","Total gross production","35,815"
"1992","Greece","Gigawatt-hour","Electrical energy","Total gross production","37,411"
"1993","Greece","Gigawatt-hour","Electrical energy","Total gross production","38,396"
"1994","Greece","Gigawatt-hour","Electrical energy","Total gross production","40,624"
"1995","Greece","Gigawatt-hour","Electrical energy","Total gross production","41,552"
"1996","Greece","Gigawatt-hour","Electrical energy","Total gross production","42,567"
"1997","Greece","Gigawatt-hour","Electrical energy","Total gross production","43,506"
"1998","Greece","Gigawatt-hour","Electrical energy","Total gross production","46,329"
"1999","Greece","Gigawatt-hour","Electrical energy","Total gross production","49,632"
"2000","Greece","Gigawatt-hour","Electrical energy","Total gross production","53,843"
"2001","Greece","Gigawatt-hour","Electrical energy","Total gross production","53,704"
"2002","Greece","Gigawatt-hour","Electrical energy","Total gross production","54,608"
"2003","Greece","Gigawatt-hour","Electrical energy","Total gross production","58,471"
"2004","Greece","Gigawatt-hour","Electrical energy","Total gross production","59,346"
"2005","Greece","Gigawatt-hour","Electrical energy","Total gross production","60,020"
"2006","Greece","Gigawatt-hour","Electrical energy","Total gross production","60,789"
"2007","Greece","Gigawatt-hour","Electrical energy","Total gross production","63,496"
"2008","Greece","Gigawatt-hour","Electrical energy","Total gross production","63,749"
"2009","Greece","Gigawatt-hour","Electrical energy","Total gross production","61,365"
"2010","Greece","Gigawatt-hour","Electrical energy","Total gross production","57,392"
"2011","Greece","Gigawatt-hour","Electrical energy","Total gross production","59,436"
"2012","Greece","Gigawatt-hour","Electrical energy","Total gross production","60,959"
"2013","Greece","Gigawatt-hour","Electrical energy","Total gross production","57,152"
"2014","Greece","Gigawatt-hour","Electrical energy","Total gross production","50,474"
"2015","Greece","Gigawatt-hour","Electrical energy","Total gross production","51,874"
"1990","Spain","Gigawatt-hour","Electrical energy","Total gross production","151,920"
"1991","Spain","Gigawatt-hour","Electrical energy","Total gross production","155,797"
"1992","Spain","Gigawatt-hour","Electrical energy","Total gross production","158,718"
"1993","Spain","Gigawatt-hour","Electrical energy","Total gross production","156,798"
"1994","Spain","Gigawatt-hour","Electrical energy","Total gross production","161,848"
"1995","Spain","Gigawatt-hour","Electrical energy","Total gross production","167,085"
"1996","Spain","Gigawatt-hour","Electrical energy","Total gross production","174,453"
"1997","Spain","Gigawatt-hour","Electrical energy","Total gross production","190,396"
"1998","Spain","Gigawatt-hour","Electrical energy","Total gross production","195,209"
"1999","Spain","Gigawatt-hour","Electrical energy","Total gross production","208,451"
"2000","Spain","Gigawatt-hour","Electrical energy","Total gross production","224,472"
"2001","Spain","Gigawatt-hour","Electrical energy","Total gross production","236,043"
"2002","Spain","Gigawatt-hour","Electrical energy","Total gross production","244,963"
"2003","Spain","Gigawatt-hour","Electrical energy","Total gross production","260,727"
"2004","Spain","Gigawatt-hour","Electrical energy","Total gross production","280,007"
"2005","Spain","Gigawatt-hour","Electrical energy","Total gross production","294,077"
"2006","Spain","Gigawatt-hour","Electrical energy","Total gross production","299,454"
"2007","Spain","Gigawatt-hour","Electrical energy","Total gross production","305,052"
"2008","Spain","Gigawatt-hour","Electrical energy","Total gross production","313,758"
"2009","Spain","Gigawatt-hour","Electrical energy","Total gross production","294,620"
"2010","Spain","Gigawatt-hour","Electrical energy","Total gross production","301,527"
"2011","Spain","Gigawatt-hour","Electrical energy","Total gross production","293,848"
"2012","Spain","Gigawatt-hour","Electrical energy","Total gross production","297,559"
"2013","Spain","Gigawatt-hour","Electrical energy","Total gross production","285,632"
"2014","Spain","Gigawatt-hour","Electrical energy","Total gross production","278,749"
"2015","Spain","Gigawatt-hour","Electrical energy","Total gross production","281,020"
"1990","France","Gigawatt-hour","Electrical energy","Total gross production","420,751"
"1991","France","Gigawatt-hour","Electrical energy","Total gross production","455,555"
"1992","France","Gigawatt-hour","Electrical energy","Total gross production","463,639"
"1993","France","Gigawatt-hour","Electrical energy","Total gross production","472,707"
"1994","France","Gigawatt-hour","Electrical energy","Total gross production","476,868"
"1995","France","Gigawatt-hour","Electrical energy","Total gross production","494,274"
"1996","France","Gigawatt-hour","Electrical energy","Total gross production","513,398"
"1997","France","Gigawatt-hour","Electrical energy","Total gross production","504,770"
"1998","France","Gigawatt-hour","Electrical energy","Total gross production","511,276"
"1999","France","Gigawatt-hour","Electrical energy","Total gross production","525,806"
"2000","France","Gigawatt-hour","Electrical energy","Total gross production","539,954"
"2001","France","Gigawatt-hour","Electrical energy","Total gross production","549,530"
"2002","France","Gigawatt-hour","Electrical energy","Total gross production","559,064"
"2003","France","Gigawatt-hour","Electrical energy","Total gross production","566,839"
"2004","France","Gigawatt-hour","Electrical energy","Total gross production","574,054"
"2005","France","Gigawatt-hour","Electrical energy","Total gross production","576,062"
"2006","France","Gigawatt-hour","Electrical energy","Total gross production","574,870"
"2007","France","Gigawatt-hour","Electrical energy","Total gross production","569,417"
"2008","France","Gigawatt-hour","Electrical energy","Total gross production","573,516"
"2009","France","Gigawatt-hour","Electrical energy","Total gross production","535,635"
"2010","France","Gigawatt-hour","Electrical energy","Total gross production","569,097"
"2011","France","Gigawatt-hour","Electrical energy","Total gross production","561,449"
"2012","France","Gigawatt-hour","Electrical energy","Total gross production","564,897"
"2013","France","Gigawatt-hour","Electrical energy","Total gross production","571,372"
"2014","France","Gigawatt-hour","Electrical energy","Total gross production","563,694"
"2015","France","Gigawatt-hour","Electrical energy","Total gross production","568,454"
"1990","Croatia","Gigawatt-hour","Electrical energy","Total gross production","9,062"
"1991","Croatia","Gigawatt-hour","Electrical energy","Total gross production","8,941"
"1992","Croatia","Gigawatt-hour","Electrical energy","Total gross production","8,902"
"1993","Croatia","Gigawatt-hour","Electrical energy","Total gross production","9,564"
"1994","Croatia","Gigawatt-hour","Electrical energy","Total gross production","8,773"
"1995","Croatia","Gigawatt-hour","Electrical energy","Total gross production","9,276"
"1996","Croatia","Gigawatt-hour","Electrical energy","Total gross production","11,173"
"1997","Croatia","Gigawatt-hour","Electrical energy","Total gross production","10,248"
"1998","Croatia","Gigawatt-hour","Electrical energy","Total gross production","11,462"
"1999","Croatia","Gigawatt-hour","Electrical energy","Total gross production","12,979"
"2000","Croatia","Gigawatt-hour","Electrical energy","Total gross production","11,281"
"2001","Croatia","Gigawatt-hour","Electrical energy","Total gross production","12,809"
"2002","Croatia","Gigawatt-hour","Electrical energy","Total gross production","12,772"
"2003","Croatia","Gigawatt-hour","Electrical energy","Total gross production","13,252"
"2004","Croatia","Gigawatt-hour","Electrical energy","Total gross production","13,990"
"2005","Croatia","Gigawatt-hour","Electrical energy","Total gross production","13,162"
"2006","Croatia","Gigawatt-hour","Electrical energy","Total gross production","13,047"
"2007","Croatia","Gigawatt-hour","Electrical energy","Total gross production","12,709"
"2008","Croatia","Gigawatt-hour","Electrical energy","Total gross production","12,891"
"2009","Croatia","Gigawatt-hour","Electrical energy","Total gross production","13,455"
"2010","Croatia","Gigawatt-hour","Electrical energy","Total gross production","14,902"
"2011","Croatia","Gigawatt-hour","Electrical energy","Total gross production","11,373"
"2012","Croatia","Gigawatt-hour","Electrical energy","Total gross production","10,755"
"2013","Croatia","Gigawatt-hour","Electrical energy","Total gross production","14,052"
"2014","Croatia","Gigawatt-hour","Electrical energy","Total gross production","13,554"
"2015","Croatia","Gigawatt-hour","Electrical energy","Total gross production","11,403"
"1990","Italy","Gigawatt-hour","Electrical energy","Total gross production","216,600"
"1991","Italy","Gigawatt-hour","Electrical energy","Total gross production","221,816"
"1992","Italy","Gigawatt-hour","Electrical energy","Total gross production","226,254"
"1993","Italy","Gigawatt-hour","Electrical energy","Total gross production","222,802"
"1994","Italy","Gigawatt-hour","Electrical energy","Total gross production","231,813"
"1995","Italy","Gigawatt-hour","Electrical energy","Total gross production","241,489"
"1996","Italy","Gigawatt-hour","Electrical energy","Total gross production","244,433"
"1997","Italy","Gigawatt-hour","Electrical energy","Total gross production","251,473"
"1998","Italy","Gigawatt-hour","Electrical energy","Total gross production","259,800"
"1999","Italy","Gigawatt-hour","Electrical energy","Total gross production","265,667"
"2000","Italy","Gigawatt-hour","Electrical energy","Total gross production","276,641"
"2001","Italy","Gigawatt-hour","Electrical energy","Total gross production","279,009"
"2002","Italy","Gigawatt-hour","Electrical energy","Total gross production","285,275"
"2003","Italy","Gigawatt-hour","Electrical energy","Total gross production","293,885"
"2004","Italy","Gigawatt-hour","Electrical energy","Total gross production","303,347"
"2005","Italy","Gigawatt-hour","Electrical energy","Total gross production","303,700"
"2006","Italy","Gigawatt-hour","Electrical energy","Total gross production","314,122"
"2007","Italy","Gigawatt-hour","Electrical energy","Total gross production","313,888"
"2008","Italy","Gigawatt-hour","Electrical energy","Total gross production","319,131"
