"TIME","GEO","UNIT","PRODUCT","INDIC_NRG","Value"
"2003","Bulgaria","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","9,147"
"2004","Bulgaria","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","9,567"
"2005","Bulgaria","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","13,096"
"2006","Bulgaria","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","12,779"
"2007","Bulgaria","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","8,522"
"2008","Bulgaria","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","8,275"
"2009","Bulgaria","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","9,757"
"2010","Bulgaria","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","14,482"
"2011","Bulgaria","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","8,058"
"2012","Bulgaria","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","8,979"
"2013","Bulgaria","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","12,113"
"2014","Bulgaria","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","11,744"
"2015","Bulgaria","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","16,553"
"1990","Czech Republic","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","4,007"
"1991","Czech Republic","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","3,589"
"1992","Czech Republic","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","4,658"
"1993","Czech Republic","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","4,565"
"1994","Czech Republic","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","4,849"
"1995","Czech Republic","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","6,689"
"1996","Czech Republic","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","6,642"
"1997","Czech Republic","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","5,454"
"1998","Czech Republic","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","4,316"
"1999","Czech Republic","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","4,010"
"2000","Czech Republic","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","4,518"
"2001","Czech Republic","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","4,907"
"2002","Czech Republic","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","6,275"
"2003","Czech Republic","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","2,380"
"2004","Czech Republic","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","3,793"
"2005","Czech Republic","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","4,451"
"2006","Czech Republic","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","5,463"
"2007","Czech Republic","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","3,598"
"2008","Czech Republic","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","3,558"
"2009","Czech Republic","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","5,071"
"2010","Czech Republic","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","5,582"
"2011","Czech Republic","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","3,625"
"2012","Czech Republic","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","4,155"
"2013","Czech Republic","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","5,659"
"2014","Czech Republic","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","3,061"
"2015","Czech Republic","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","2,641"
"1990","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","0"
"1991","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","0"
"1992","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","0"
"1993","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","0"
"1994","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","0"
"1995","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","0"
"1996","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","0"
"1997","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","0"
"1998","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","0"
"1999","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","0"
"2000","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","0"
"2001","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","0"
"2002","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","0"
"2003","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","0"
"2004","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","0"
"2005","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","0"
"2006","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","0"
"2007","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","0"
"2008","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","0"
"2009","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","0"
"2010","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","0"
"2011","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","0"
"2012","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","0"
"2013","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","0"
"2014","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","0"
"2015","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","0"
"1990","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","39,985"
"1991","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","34,315"
"1992","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","40,043"
"1993","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","41,447"
"1994","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","45,706"
"1995","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","49,828"
"1996","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","51,034"
"1997","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","40,054"
"1998","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","39,593"
"1999","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","45,256"
"2000","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","51,610"
"2001","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","55,649"
"2002","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","58,122"
"2003","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","50,543"
"2004","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","56,703"
"2005","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","54,001"
"2006","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","55,160"
"2007","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","56,910"
"2008","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","56,014"
"2009","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","52,320"
"2010","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","56,616"
"2011","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","48,481"
"2012","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","60,278"
"2013","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","57,026"
"2014","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","53,155"
"2015","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","51,499"
"1990","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","0"
"1991","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","0"
"1992","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","0"
"1993","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","0"
"1994","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","0"
"1995","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","0"
"1996","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","0"
"1997","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","0"
"1998","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","0"
"1999","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","0"
"2000","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","0"
"2001","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","0"
"2002","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","0"
"2003","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","0"
"2004","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","0"
"2005","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","0"
"2006","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","0"
"2007","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","0"
"2008","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","0"
"2009","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","0"
"2010","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","0"
"2011","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","0"
"2012","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","0"
"2013","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","0"
"2014","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","0"
"2015","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","0"
"1990","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","2,205"
"1991","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","2,341"
"1992","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","2,564"
"1993","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","2,388"
"1994","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","2,874"
"1995","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","2,228"
"1996","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","2,252"
"1997","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","2,116"
"1998","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","2,859"
"1999","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","2,645"
"2000","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","2,645"
"2001","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","1,857"
"2002","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","2,818"
"2003","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","1,848"
"2004","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","1,909"
"2005","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","1,903"
"2006","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","2,223"
"2007","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","2,059"
"2008","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","3,010"
"2009","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","2,765"
"2010","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","1,821"
"2011","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","2,245"
"2012","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","2,499"
"2013","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","1,881"
"2014","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","2,172"
"2015","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","2,457"
"1990","Greece","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","6,368"
"1991","Greece","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","11,156"
"1992","Greece","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","7,931"
"1993","Greece","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","8,215"
"1994","Greece","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","9,356"
"1995","Greece","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","12,704"
"1996","Greece","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","15,653"
"1997","Greece","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 10+ MW","13,975"
