"TIME","GEO","UNIT","PRODUCT","INDIC_NRG","Value"
"2010","Belgium","Terajoule","Electrical energy","Total gross production","342,680"
"2011","Belgium","Terajoule","Electrical energy","Total gross production","324,868"
"2012","Belgium","Terajoule","Electrical energy","Total gross production","298,523"
"2013","Belgium","Terajoule","Electrical energy","Total gross production","300,557"
"2014","Belgium","Terajoule","Electrical energy","Total gross production","261,619"
"2015","Belgium","Terajoule","Electrical energy","Total gross production","254,333"
"1990","Bulgaria","Terajoule","Electrical energy","Total gross production","151,708"
"1991","Bulgaria","Terajoule","Electrical energy","Total gross production","147,103"
"1992","Bulgaria","Terajoule","Electrical energy","Total gross production","128,196"
"1993","Bulgaria","Terajoule","Electrical energy","Total gross production","136,789"
"1994","Bulgaria","Terajoule","Electrical energy","Total gross production","137,279"
"1995","Bulgaria","Terajoule","Electrical energy","Total gross production","150,440"
"1996","Bulgaria","Terajoule","Electrical energy","Total gross production","153,778"
"1997","Bulgaria","Terajoule","Electrical energy","Total gross production","154,091"
"1998","Bulgaria","Terajoule","Electrical energy","Total gross production","150,160"
"1999","Bulgaria","Terajoule","Electrical energy","Total gross production","137,693"
"2000","Bulgaria","Terajoule","Electrical energy","Total gross production","147,326"
"2001","Bulgaria","Terajoule","Electrical energy","Total gross production","158,285"
"2002","Bulgaria","Terajoule","Electrical energy","Total gross production","153,644"
"2003","Bulgaria","Terajoule","Electrical energy","Total gross production","153,360"
"2004","Bulgaria","Terajoule","Electrical energy","Total gross production","149,836"
"2005","Bulgaria","Terajoule","Electrical energy","Total gross production","159,714"
"2006","Bulgaria","Terajoule","Electrical energy","Total gross production","165,035"
"2007","Bulgaria","Terajoule","Electrical energy","Total gross production","155,869"
"2008","Bulgaria","Terajoule","Electrical energy","Total gross production","162,133"
"2009","Bulgaria","Terajoule","Electrical energy","Total gross production","154,670"
"2010","Bulgaria","Terajoule","Electrical energy","Total gross production","167,951"
"2011","Bulgaria","Terajoule","Electrical energy","Total gross production","182,869"
"2012","Bulgaria","Terajoule","Electrical energy","Total gross production","170,384"
"2013","Bulgaria","Terajoule","Electrical energy","Total gross production","157,622"
"2014","Bulgaria","Terajoule","Electrical energy","Total gross production","170,946"
"2015","Bulgaria","Terajoule","Electrical energy","Total gross production","177,221"
"1990","Czech Republic","Terajoule","Electrical energy","Total gross production","225,212"
"1991","Czech Republic","Terajoule","Electrical energy","Total gross production","217,901"
"1992","Czech Republic","Terajoule","Electrical energy","Total gross production","213,455"
"1993","Czech Republic","Terajoule","Electrical energy","Total gross production","211,972"
"1994","Czech Republic","Terajoule","Electrical energy","Total gross production","211,338"
"1995","Czech Republic","Terajoule","Electrical energy","Total gross production","219,049"
"1996","Czech Republic","Terajoule","Electrical energy","Total gross production","231,325"
"1997","Czech Republic","Terajoule","Electrical energy","Total gross production","232,553"
"1998","Czech Republic","Terajoule","Electrical energy","Total gross production","234,403"
"1999","Czech Republic","Terajoule","Electrical energy","Total gross production","232,898"
"2000","Czech Republic","Terajoule","Electrical energy","Total gross production","264,478"
"2001","Czech Republic","Terajoule","Electrical energy","Total gross production","268,729"
"2002","Czech Republic","Terajoule","Electrical energy","Total gross production","274,853"
"2003","Czech Republic","Terajoule","Electrical energy","Total gross production","299,617"
"2004","Czech Republic","Terajoule","Electrical energy","Total gross production","303,599"
"2005","Czech Republic","Terajoule","Electrical energy","Total gross production","297,281"
"2006","Czech Republic","Terajoule","Electrical energy","Total gross production","303,700"
"2007","Czech Republic","Terajoule","Electrical energy","Total gross production","317,513"
"2008","Czech Republic","Terajoule","Electrical energy","Total gross production","301,129"
"2009","Czech Republic","Terajoule","Electrical energy","Total gross production","295,866"
"2010","Czech Republic","Terajoule","Electrical energy","Total gross production","309,251"
"2011","Czech Republic","Terajoule","Electrical energy","Total gross production","314,917"
"2012","Czech Republic","Terajoule","Electrical energy","Total gross production","314,705"
"2013","Czech Republic","Terajoule","Electrical energy","Total gross production","312,887"
"2014","Czech Republic","Terajoule","Electrical energy","Total gross production","310,133"
"2015","Czech Republic","Terajoule","Electrical energy","Total gross production","302,011"
"1990","Denmark","Terajoule","Electrical energy","Total gross production","93,535"
"1991","Denmark","Terajoule","Electrical energy","Total gross production","131,562"
"1992","Denmark","Terajoule","Electrical energy","Total gross production","110,657"
"1993","Denmark","Terajoule","Electrical energy","Total gross production","122,306"
"1994","Denmark","Terajoule","Electrical energy","Total gross production","146,081"
"1995","Denmark","Terajoule","Electrical energy","Total gross production","132,329"
"1996","Denmark","Terajoule","Electrical energy","Total gross production","192,895"
"1997","Denmark","Terajoule","Electrical energy","Total gross production","159,534"
"1998","Denmark","Terajoule","Electrical energy","Total gross production","148,007"
"1999","Denmark","Terajoule","Electrical energy","Total gross production","140,112"
"2000","Denmark","Terajoule","Electrical energy","Total gross production","129,791"
"2001","Denmark","Terajoule","Electrical energy","Total gross production","135,824"
"2002","Denmark","Terajoule","Electrical energy","Total gross production","141,433"
"2003","Denmark","Terajoule","Electrical energy","Total gross production","166,270"
"2004","Denmark","Terajoule","Electrical energy","Total gross production","145,570"
"2005","Denmark","Terajoule","Electrical energy","Total gross production","130,486"
"2006","Denmark","Terajoule","Electrical energy","Total gross production","164,200"
"2007","Denmark","Terajoule","Electrical energy","Total gross production","141,538"
"2008","Denmark","Terajoule","Electrical energy","Total gross production","131,818"
"2009","Denmark","Terajoule","Electrical energy","Total gross production","130,979"
"2010","Denmark","Terajoule","Electrical energy","Total gross production","139,903"
"2011","Denmark","Terajoule","Electrical energy","Total gross production","126,824"
"2012","Denmark","Terajoule","Electrical energy","Total gross production","110,524"
"2013","Denmark","Terajoule","Electrical energy","Total gross production","125,075"
"2014","Denmark","Terajoule","Electrical energy","Total gross production","115,862"
"2015","Denmark","Terajoule","Electrical energy","Total gross production","104,209"
"1990","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Total gross production","1,980,054"
"1991","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Total gross production","1,942,682"
"1992","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Total gross production","1,934,892"
"1993","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Total gross production","1,894,594"
"1994","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Total gross production","1,904,976"
"1995","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Total gross production","1,934,222"
"1996","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Total gross production","1,999,339"
"1997","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Total gross production","1,985,594"
"1998","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Total gross production","2,003,015"
"1999","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Total gross production","2,002,680"
"2000","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Total gross production","2,075,555"
"2001","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Total gross production","2,111,062"
"2002","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Total gross production","2,112,098"
"2003","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Total gross production","2,191,604"
"2004","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Total gross production","2,222,888"
"2005","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Total gross production","2,241,284"
"2006","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Total gross production","2,302,171"
"2007","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Total gross production","2,306,081"
"2008","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Total gross production","2,305,462"
"2009","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Total gross production","2,144,221"
"2010","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Total gross production","2,278,739"
"2011","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Total gross production","2,207,045"
"2012","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Total gross production","2,267,323"
"2013","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Total gross production","2,299,424"
"2014","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Total gross production","2,260,062"
"2015","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Total gross production","2,328,797"
"1990","Estonia","Terajoule","Electrical energy","Total gross production","61,852"
"1991","Estonia","Terajoule","Electrical energy","Total gross production","52,657"
"1992","Estonia","Terajoule","Electrical energy","Total gross production","42,592"
"1993","Estonia","Terajoule","Electrical energy","Total gross production","32,821"
"1994","Estonia","Terajoule","Electrical energy","Total gross production","32,947"
"1995","Estonia","Terajoule","Electrical energy","Total gross production","31,295"
"1996","Estonia","Terajoule","Electrical energy","Total gross production","32,771"
"1997","Estonia","Terajoule","Electrical energy","Total gross production","33,185"
"1998","Estonia","Terajoule","Electrical energy","Total gross production","30,676"
"1999","Estonia","Terajoule","Electrical energy","Total gross production","29,765"
"2000","Estonia","Terajoule","Electrical energy","Total gross production","30,647"
"2001","Estonia","Terajoule","Electrical energy","Total gross production","30,539"
"2002","Estonia","Terajoule","Electrical energy","Total gross production","30,697"
"2003","Estonia","Terajoule","Electrical energy","Total gross production","36,572"
"2004","Estonia","Terajoule","Electrical energy","Total gross production","37,094"
"2005","Estonia","Terajoule","Electrical energy","Total gross production","36,738"
"2006","Estonia","Terajoule","Electrical energy","Total gross production","35,035"
"2007","Estonia","Terajoule","Electrical energy","Total gross production","43,884"
"2008","Estonia","Terajoule","Electrical energy","Total gross production","38,092"
"2009","Estonia","Terajoule","Electrical energy","Total gross production","31,604"
"2010","Estonia","Terajoule","Electrical energy","Total gross production","46,670"
"2011","Estonia","Terajoule","Electrical energy","Total gross production","46,415"
"2012","Estonia","Terajoule","Electrical energy","Total gross production","43,081"
"2013","Estonia","Terajoule","Electrical energy","Total gross production","47,790"
"2014","Estonia","Terajoule","Electrical energy","Total gross production","44,806"
"2015","Estonia","Terajoule","Electrical energy","Total gross production","37,501"
"1990","Ireland","Terajoule","Electrical energy","Total gross production","52,254"
"1991","Ireland","Terajoule","Electrical energy","Total gross production","54,533"
"1992","Ireland","Terajoule","Electrical energy","Total gross production","57,647"
"1993","Ireland","Terajoule","Electrical energy","Total gross production","59,026"
"1994","Ireland","Terajoule","Electrical energy","Total gross production","61,582"
"1995","Ireland","Terajoule","Electrical energy","Total gross production","64,292"
"1996","Ireland","Terajoule","Electrical energy","Total gross production","69,048"
"1997","Ireland","Terajoule","Electrical energy","Total gross production","71,831"
"1998","Ireland","Terajoule","Electrical energy","Total gross production","76,144"
"1999","Ireland","Terajoule","Electrical energy","Total gross production","79,232"
"2000","Ireland","Terajoule","Electrical energy","Total gross production","86,317"
"2001","Ireland","Terajoule","Electrical energy","Total gross production","89,842"
"2002","Ireland","Terajoule","Electrical energy","Total gross production","90,702"
"2003","Ireland","Terajoule","Electrical energy","Total gross production","90,788"
"2004","Ireland","Terajoule","Electrical energy","Total gross production","92,048"
"2005","Ireland","Terajoule","Electrical energy","Total gross production","93,492"
"2006","Ireland","Terajoule","Electrical energy","Total gross production","98,928"
"2007","Ireland","Terajoule","Electrical energy","Total gross production","101,506"
"2008","Ireland","Terajoule","Electrical energy","Total gross production","108,860"
"2009","Ireland","Terajoule","Electrical energy","Total gross production","101,927"
"2010","Ireland","Terajoule","Electrical energy","Total gross production","102,071"
"2011","Ireland","Terajoule","Electrical energy","Total gross production","97,794"
"2012","Ireland","Terajoule","Electrical energy","Total gross production","98,474"
"2013","Ireland","Terajoule","Electrical energy","Total gross production","93,312"
"2014","Ireland","Terajoule","Electrical energy","Total gross production","93,913"
"2015","Ireland","Terajoule","Electrical energy","Total gross production","102,193"
"1990","Greece","Terajoule","Electrical energy","Total gross production","126,011"
"1991","Greece","Terajoule","Electrical energy","Total gross production","128,934"
"1992","Greece","Terajoule","Electrical energy","Total gross production","134,680"
"1993","Greece","Terajoule","Electrical energy","Total gross production","138,226"
"1994","Greece","Terajoule","Electrical energy","Total gross production","146,246"
"1995","Greece","Terajoule","Electrical energy","Total gross production","149,587"
"1996","Greece","Terajoule","Electrical energy","Total gross production","153,241"
"1997","Greece","Terajoule","Electrical energy","Total gross production","156,622"
"1998","Greece","Terajoule","Electrical energy","Total gross production","166,784"
"1999","Greece","Terajoule","Electrical energy","Total gross production","178,675"
"2000","Greece","Terajoule","Electrical energy","Total gross production","193,835"
"2001","Greece","Terajoule","Electrical energy","Total gross production","193,334"
"2002","Greece","Terajoule","Electrical energy","Total gross production","196,589"
"2003","Greece","Terajoule","Electrical energy","Total gross production","210,496"
"2004","Greece","Terajoule","Electrical energy","Total gross production","213,646"
"2005","Greece","Terajoule","Electrical energy","Total gross production","216,072"
"2006","Greece","Terajoule","Electrical energy","Total gross production","218,840"
"2007","Greece","Terajoule","Electrical energy","Total gross production","228,586"
"2008","Greece","Terajoule","Electrical energy","Total gross production","229,496"
"2009","Greece","Terajoule","Electrical energy","Total gross production","220,914"
"2010","Greece","Terajoule","Electrical energy","Total gross production","206,611"
"2011","Greece","Terajoule","Electrical energy","Total gross production","213,970"
"2012","Greece","Terajoule","Electrical energy","Total gross production","219,452"
"2013","Greece","Terajoule","Electrical energy","Total gross production","205,747"
"2014","Greece","Terajoule","Electrical energy","Total gross production","181,706"
"2015","Greece","Terajoule","Electrical energy","Total gross production","186,746"
"1990","Spain","Terajoule","Electrical energy","Total gross production","546,912"
"1991","Spain","Terajoule","Electrical energy","Total gross production","560,869"
"1992","Spain","Terajoule","Electrical energy","Total gross production","571,385"
"1993","Spain","Terajoule","Electrical energy","Total gross production","564,473"
"1994","Spain","Terajoule","Electrical energy","Total gross production","582,653"
"1995","Spain","Terajoule","Electrical energy","Total gross production","601,506"
"1996","Spain","Terajoule","Electrical energy","Total gross production","628,031"
"1997","Spain","Terajoule","Electrical energy","Total gross production","685,426"
"1998","Spain","Terajoule","Electrical energy","Total gross production","702,752"
"1999","Spain","Terajoule","Electrical energy","Total gross production","750,424"
"2000","Spain","Terajoule","Electrical energy","Total gross production","808,099"
"2001","Spain","Terajoule","Electrical energy","Total gross production","849,755"
"2002","Spain","Terajoule","Electrical energy","Total gross production","881,867"
"2003","Spain","Terajoule","Electrical energy","Total gross production","938,617"
"2004","Spain","Terajoule","Electrical energy","Total gross production","1,008,025"
"2005","Spain","Terajoule","Electrical energy","Total gross production","1,058,677"
"2006","Spain","Terajoule","Electrical energy","Total gross production","1,078,034"
"2007","Spain","Terajoule","Electrical energy","Total gross production","1,098,187"
"2008","Spain","Terajoule","Electrical energy","Total gross production","1,129,529"
"2009","Spain","Terajoule","Electrical energy","Total gross production","1,060,632"
"2010","Spain","Terajoule","Electrical energy","Total gross production","1,085,497"
"2011","Spain","Terajoule","Electrical energy","Total gross production","1,057,853"
"2012","Spain","Terajoule","Electrical energy","Total gross production","1,071,212"
"2013","Spain","Terajoule","Electrical energy","Total gross production","1,028,275"
"2014","Spain","Terajoule","Electrical energy","Total gross production","1,003,496"
"2015","Spain","Terajoule","Electrical energy","Total gross production","1,011,672"
"1990","France","Terajoule","Electrical energy","Total gross production","1,514,704"
"1991","France","Terajoule","Electrical energy","Total gross production","1,639,998"
"1992","France","Terajoule","Electrical energy","Total gross production","1,669,100"
"1993","France","Terajoule","Electrical energy","Total gross production","1,701,745"
"1994","France","Terajoule","Electrical energy","Total gross production","1,716,725"
"1995","France","Terajoule","Electrical energy","Total gross production","1,779,386"
"1996","France","Terajoule","Electrical energy","Total gross production","1,848,233"
"1997","France","Terajoule","Electrical energy","Total gross production","1,817,172"
"1998","France","Terajoule","Electrical energy","Total gross production","1,840,594"
"1999","France","Terajoule","Electrical energy","Total gross production","1,892,902"
"2000","France","Terajoule","Electrical energy","Total gross production","1,943,834"
"2001","France","Terajoule","Electrical energy","Total gross production","1,978,308"
"2002","France","Terajoule","Electrical energy","Total gross production","2,012,630"
"2003","France","Terajoule","Electrical energy","Total gross production","2,040,620"
"2004","France","Terajoule","Electrical energy","Total gross production","2,066,594"
"2005","France","Terajoule","Electrical energy","Total gross production","2,073,823"
"2006","France","Terajoule","Electrical energy","Total gross production","2,069,532"
"2007","France","Terajoule","Electrical energy","Total gross production","2,049,901"
"2008","France","Terajoule","Electrical energy","Total gross production","2,064,658"
"2009","France","Terajoule","Electrical energy","Total gross production","1,928,286"
"2010","France","Terajoule","Electrical energy","Total gross production","2,048,749"
"2011","France","Terajoule","Electrical energy","Total gross production","2,021,216"
"2012","France","Terajoule","Electrical energy","Total gross production","2,033,629"
"2013","France","Terajoule","Electrical energy","Total gross production","2,056,939"
"2014","France","Terajoule","Electrical energy","Total gross production","2,029,298"
"2015","France","Terajoule","Electrical energy","Total gross production","2,046,434"
"1990","Croatia","Terajoule","Electrical energy","Total gross production","32,623"
"1991","Croatia","Terajoule","Electrical energy","Total gross production","32,188"
"1992","Croatia","Terajoule","Electrical energy","Total gross production","32,047"
"1993","Croatia","Terajoule","Electrical energy","Total gross production","34,430"
"1994","Croatia","Terajoule","Electrical energy","Total gross production","31,583"
"1995","Croatia","Terajoule","Electrical energy","Total gross production","33,394"
"1996","Croatia","Terajoule","Electrical energy","Total gross production","40,223"
"1997","Croatia","Terajoule","Electrical energy","Total gross production","36,893"
"1998","Croatia","Terajoule","Electrical energy","Total gross production","41,263"
"1999","Croatia","Terajoule","Electrical energy","Total gross production","46,724"
"2000","Croatia","Terajoule","Electrical energy","Total gross production","40,612"
"2001","Croatia","Terajoule","Electrical energy","Total gross production","46,112"
"2002","Croatia","Terajoule","Electrical energy","Total gross production","45,979"
"2003","Croatia","Terajoule","Electrical energy","Total gross production","47,707"
"2004","Croatia","Terajoule","Electrical energy","Total gross production","50,364"
"2005","Croatia","Terajoule","Electrical energy","Total gross production","47,383"
"2006","Croatia","Terajoule","Electrical energy","Total gross production","46,969"
"2007","Croatia","Terajoule","Electrical energy","Total gross production","45,752"
"2008","Croatia","Terajoule","Electrical energy","Total gross production","46,408"
"2009","Croatia","Terajoule","Electrical energy","Total gross production","48,438"
"2010","Croatia","Terajoule","Electrical energy","Total gross production","53,647"
"2011","Croatia","Terajoule","Electrical energy","Total gross production","40,943"
"2012","Croatia","Terajoule","Electrical energy","Total gross production","38,718"
"2013","Croatia","Terajoule","Electrical energy","Total gross production","50,587"
"2014","Croatia","Terajoule","Electrical energy","Total gross production","48,794"
"2015","Croatia","Terajoule","Electrical energy","Total gross production","41,051"
"1990","Italy","Terajoule","Electrical energy","Total gross production","779,760"
"1991","Italy","Terajoule","Electrical energy","Total gross production","798,538"
"1992","Italy","Terajoule","Electrical energy","Total gross production","814,514"
"1993","Italy","Terajoule","Electrical energy","Total gross production","802,087"
"1994","Italy","Terajoule","Electrical energy","Total gross production","834,527"
"1995","Italy","Terajoule","Electrical energy","Total gross production","869,360"
"1996","Italy","Terajoule","Electrical energy","Total gross production","879,959"
"1997","Italy","Terajoule","Electrical energy","Total gross production","905,303"
"1998","Italy","Terajoule","Electrical energy","Total gross production","935,280"
"1999","Italy","Terajoule","Electrical energy","Total gross production","956,401"
"2000","Italy","Terajoule","Electrical energy","Total gross production","995,908"
"2001","Italy","Terajoule","Electrical energy","Total gross production","1,004,432"
"2002","Italy","Terajoule","Electrical energy","Total gross production","1,026,990"
"2003","Italy","Terajoule","Electrical energy","Total gross production","1,057,986"
"2004","Italy","Terajoule","Electrical energy","Total gross production","1,092,049"
"2005","Italy","Terajoule","Electrical energy","Total gross production","1,093,320"
"2006","Italy","Terajoule","Electrical energy","Total gross production","1,130,839"
"2007","Italy","Terajoule","Electrical energy","Total gross production","1,129,997"
"2008","Italy","Terajoule","Electrical energy","Total gross production","1,148,872"
"2009","Italy","Terajoule","Electrical energy","Total gross production","1,053,504"
"2010","Italy","Terajoule","Electrical energy","Total gross production","1,087,427"
"2011","Italy","Terajoule","Electrical energy","Total gross production","1,089,295"
"2012","Italy","Terajoule","Electrical energy","Total gross production","1,077,397"
"2013","Italy","Terajoule","Electrical energy","Total gross production","1,043,305"
"2014","Italy","Terajoule","Electrical energy","Total gross production","1,007,377"
"2015","Italy","Terajoule","Electrical energy","Total gross production","1,018,778"
"1990","Cyprus","Terajoule","Electrical energy","Total gross production","7,106"
"1991","Cyprus","Terajoule","Electrical energy","Total gross production","7,477"
"1992","Cyprus","Terajoule","Electrical energy","Total gross production","8,748"
"1993","Cyprus","Terajoule","Electrical energy","Total gross production","9,324"
"1994","Cyprus","Terajoule","Electrical energy","Total gross production","9,666"
"1995","Cyprus","Terajoule","Electrical energy","Total gross production","8,989"
"1996","Cyprus","Terajoule","Electrical energy","Total gross production","9,392"
"1997","Cyprus","Terajoule","Electrical energy","Total gross production","9,821"
"1998","Cyprus","Terajoule","Electrical energy","Total gross production","10,768"
"1999","Cyprus","Terajoule","Electrical energy","Total gross production","11,300"
"2000","Cyprus","Terajoule","Electrical energy","Total gross production","12,132"
"2001","Cyprus","Terajoule","Electrical energy","Total gross production","12,784"
"2002","Cyprus","Terajoule","Electrical energy","Total gross production","13,626"
"2003","Cyprus","Terajoule","Electrical energy","Total gross production","14,587"
"2004","Cyprus","Terajoule","Electrical energy","Total gross production","15,124"
"2005","Cyprus","Terajoule","Electrical energy","Total gross production","15,757"
"2006","Cyprus","Terajoule","Electrical energy","Total gross production","16,747"
"2007","Cyprus","Terajoule","Electrical energy","Total gross production","17,536"
"2008","Cyprus","Terajoule","Electrical energy","Total gross production","18,284"
"2009","Cyprus","Terajoule","Electrical energy","Total gross production","18,774"
"2010","Cyprus","Terajoule","Electrical energy","Total gross production","19,159"
"2011","Cyprus","Terajoule","Electrical energy","Total gross production","17,744"
"2012","Cyprus","Terajoule","Electrical energy","Total gross production","16,981"
"2013","Cyprus","Terajoule","Electrical energy","Total gross production","15,444"
"2014","Cyprus","Terajoule","Electrical energy","Total gross production","15,660"
"2015","Cyprus","Terajoule","Electrical energy","Total gross production","16,319"
"1990","Latvia","Terajoule","Electrical energy","Total gross production","23,933"
"1991","Latvia","Terajoule","Electrical energy","Total gross production","20,318"
"1992","Latvia","Terajoule","Electrical energy","Total gross production","13,802"
"1993","Latvia","Terajoule","Electrical energy","Total gross production","14,126"
"1994","Latvia","Terajoule","Electrical energy","Total gross production","15,984"
