"TIME","GEO","UNIT","PRODUCT","INDIC_NRG","Value"
"2015","Czech Republic","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","482"
"1990","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","56"
"1991","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","50"
"1992","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","58"
"1993","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","56"
"1994","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","60"
"1995","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","61"
"1996","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","21"
"1997","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","34"
"1998","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","54"
"1999","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","59"
"2000","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","53"
"2001","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","50"
"2002","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","62"
"2003","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","38"
"2004","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","50"
"2005","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","42"
"2006","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","42"
"2007","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","42"
"2008","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","47"
"2009","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","32"
"2010","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","31"
"2011","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","19"
"2012","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","18"
"2013","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","10"
"2014","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","13"
"2015","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","16"
"1990","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","4,846"
"1991","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","4,162"
"1992","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","4,853"
"1993","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","5,026"
"1994","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","6,232"
"1995","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","6,793"
"1996","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","6,959"
"1997","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","6,070"
"1998","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","6,599"
"1999","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","8,230"
"2000","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","9,104"
"2001","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","9,540"
"2002","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","9,688"
"2003","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","7,397"
"2004","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","8,400"
"2005","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","8,203"
"2006","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","8,379"
"2007","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","8,400"
"2008","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","7,658"
"2009","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","7,477"
"2010","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","8,264"
"2011","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","6,804"
"2012","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","7,584"
"2013","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","8,597"
"2014","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","7,367"
"2015","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","7,137"
"1990","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","0"
"1991","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","0"
"1992","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","0"
"1993","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","0"
"1994","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","0"
"1995","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","4"
"1996","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","4"
"1997","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","7"
"1998","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","14"
"1999","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","14"
"2000","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","18"
"2001","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","25"
"2002","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","22"
"2003","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","47"
"2004","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","79"
"2005","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","79"
"2006","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","49"
"2007","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","70"
"2008","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","100"
"2009","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","115"
"2010","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","97"
"2011","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","108"
"2012","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","151"
"2013","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","92"
"2014","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","92"
"2015","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","96"
"1990","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","45"
"1991","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","71"
"1992","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","78"
"1993","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","85"
"1994","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","102"
"1995","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","79"
"1996","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","90"
"1997","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","84"
"1998","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","113"
"1999","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","103"
"2000","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","103"
"2001","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","81"
"2002","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","150"
"2003","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","99"
"2004","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","104"
"2005","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","175"
"2006","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","157"
"2007","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","130"
"2008","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","169"
"2009","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","199"
"2010","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","150"
"2011","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","70"
"2012","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","121"
"2013","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","75"
"2014","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","146"
"2015","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","182"
"1990","Greece","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","0"
"1991","Greece","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","0"
"1992","Greece","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","0"
"1993","Greece","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","0"
"1994","Greece","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","0"
"1995","Greece","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","0"
"1996","Greece","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","0"
"1997","Greece","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","0"
"1998","Greece","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","0"
"1999","Greece","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","32"
"2000","Greece","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","94"
"2001","Greece","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","144"
"2002","Greece","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","209"
"2003","Greece","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","274"
"2004","Greece","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","328"
"2005","Greece","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro -1 MW","381"
