"TIME","GEO","UNIT","PRODUCT","INDIC_NRG","Value"
"1992","Belgium","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","0"
"1993","Belgium","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","0"
"1994","Belgium","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","0"
"1995","Belgium","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","0"
"1996","Belgium","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","0"
"1997","Belgium","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","0"
"1998","Belgium","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","0"
"1999","Belgium","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","0"
"2000","Belgium","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","850"
"2001","Belgium","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","806"
"2002","Belgium","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","652"
"2003","Belgium","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","479"
"2004","Belgium","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","613"
"2005","Belgium","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","562"
"2006","Belgium","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","683"
"2007","Belgium","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","719"
"2008","Belgium","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","745"
"2009","Belgium","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","625"
"2010","Belgium","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","585"
"2011","Belgium","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","380"
"2012","Belgium","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","655"
"2013","Belgium","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","747"
"2014","Belgium","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","608"
"2015","Belgium","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","571"
"1990","Bulgaria","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","0"
"1991","Bulgaria","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","0"
"1992","Bulgaria","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","0"
"1993","Bulgaria","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","0"
"1994","Bulgaria","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","0"
"1995","Bulgaria","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","0"
"1996","Bulgaria","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","0"
"1997","Bulgaria","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","1,433"
"1998","Bulgaria","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","1,611"
"1999","Bulgaria","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","1,432"
"2000","Bulgaria","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","1,391"
"2001","Bulgaria","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","904"
"2002","Bulgaria","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","1,141"
"2003","Bulgaria","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","1,576"
"2004","Bulgaria","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","1,648"
"2005","Bulgaria","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","2,256"
"2006","Bulgaria","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","2,225"
"2007","Bulgaria","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","1,556"
"2008","Bulgaria","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","1,502"
"2009","Bulgaria","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","2,228"
"2010","Bulgaria","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","3,017"
"2011","Bulgaria","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","1,941"
"2012","Bulgaria","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","2,157"
"2013","Bulgaria","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","1,949"
"2014","Bulgaria","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","3,968"
"2015","Bulgaria","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","3,040"
"1990","Czech Republic","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","0"
"1991","Czech Republic","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","0"
"1992","Czech Republic","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","0"
"1993","Czech Republic","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","0"
"1994","Czech Republic","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","0"
"1995","Czech Republic","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","0"
"1996","Czech Republic","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","0"
"1997","Czech Republic","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","0"
"1998","Czech Republic","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","0"
"1999","Czech Republic","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","612"
"2000","Czech Republic","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","396"
"2001","Czech Republic","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","504"
"2002","Czech Republic","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","749"
"2003","Czech Republic","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","1,001"
"2004","Czech Republic","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","1,499"
"2005","Czech Republic","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","1,769"
"2006","Czech Republic","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","1,705"
"2007","Czech Republic","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","1,327"
"2008","Czech Republic","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","1,200"
"2009","Czech Republic","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","1,113"
"2010","Czech Republic","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","1,395"
"2011","Czech Republic","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","1,204"
"2012","Czech Republic","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","1,203"
"2013","Czech Republic","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","1,433"
"2014","Czech Republic","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","1,278"
"2015","Czech Republic","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","1,301"
"1990","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","45"
"1991","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","41"
"1992","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","42"
"1993","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","43"
"1994","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","57"
"1995","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","48"
"1996","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","49"
"1997","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","35"
"1998","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","45"
"1999","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","50"
"2000","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","56"
"2001","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","50"
"2002","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","52"
"2003","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","38"
"2004","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","45"
"2005","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","39"
"2006","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","42"
"2007","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","60"
"2008","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","46"
"2009","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","36"
"2010","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","43"
"2011","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","42"
"2012","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","45"
"2013","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","39"
"2014","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","42"
"2015","Denmark","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","49"
"1990","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","10,555"
"1991","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","7,988"
"1992","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","10,807"
"1993","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","10,865"
"1994","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","13,183"
"1995","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","14,900"
"1996","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","14,443"
"1997","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","9,324"
"1998","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","8,669"
"1999","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","10,854"
"2000","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","17,521"
"2001","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","16,650"
"2002","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","13,608"
"2003","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","4,533"
"2004","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","5,898"
"2005","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","7,192"
"2006","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","7,195"
"2007","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","9,557"
"2008","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","8,690"
"2009","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","7,400"
"2010","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","9,189"
"2011","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","7,157"
"2012","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","9,196"
"2013","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","16,515"
"2014","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","9,408"
"2015","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","9,115"
"1990","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","0"
"1991","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","0"
"1992","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","0"
"1993","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","0"
"1994","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","0"
"1995","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","0"
"1996","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","0"
"1997","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","0"
"1998","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","0"
"1999","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","0"
"2000","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","0"
"2001","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","0"
"2002","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","0"
"2003","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","0"
"2004","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","0"
"2005","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","0"
"2006","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","0"
"2007","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","0"
"2008","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","0"
"2009","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","0"
"2010","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","0"
"2011","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","0"
"2012","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","0"
"2013","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","0"
"2014","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","0"
"2015","Estonia","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","0"
"1990","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","259"
"1991","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","273"
"1992","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","299"
"1993","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","280"
"1994","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","336"
"1995","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","260"
"1996","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","258"
"1997","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","241"
"1998","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","326"
"1999","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","297"
"2000","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","297"
"2001","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","207"
"2002","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","315"
"2003","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","206"
"2004","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","255"
"2005","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","194"
"2006","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","227"
"2007","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","210"
"2008","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","307"
"2009","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","282"
"2010","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","186"
"2011","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","229"
"2012","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","269"
"2013","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","203"
"2014","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","234"
"2015","Ireland","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","265"
"1990","Greece","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","0"
"1991","Greece","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","0"
"1992","Greece","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","0"
"1993","Greece","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","0"
"1994","Greece","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","0"
"1995","Greece","Terajoule","Electrical energy","Gross electricity generation Main activity electricity only - Hydro 1-10 MW","0"
