"TIME","GEO","UNIT","PRODUCT","INDIC_NRG","Value"
"2005","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Total net production","2,097,850"
"2006","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Total net production","2,155,802"
"2007","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Total net production","2,161,843"
"2008","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Total net production","2,163,488"
"2009","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Total net production","2,010,776"
"2010","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Total net production","2,141,395"
"2011","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Total net production","2,076,898"
"2012","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Total net production","2,133,864"
"2013","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Total net production","2,166,541"
"2014","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Total net production","2,131,024"
"2015","Germany (until 1990 former territory of the FRG)","Terajoule","Electrical energy","Total net production","2,196,270"
"1990","Estonia","Terajoule","Electrical energy","Total net production","55,613"
"1991","Estonia","Terajoule","Electrical energy","Total net production","47,020"
"1992","Estonia","Terajoule","Electrical energy","Total net production","37,573"
"1993","Estonia","Terajoule","Electrical energy","Total net production","28,775"
"1994","Estonia","Terajoule","Electrical energy","Total net production","28,822"
"1995","Estonia","Terajoule","Electrical energy","Total net production","27,385"
"1996","Estonia","Terajoule","Electrical energy","Total net production","28,753"
"1997","Estonia","Terajoule","Electrical energy","Total net production","29,034"
"1998","Estonia","Terajoule","Electrical energy","Total net production","27,137"
"1999","Estonia","Terajoule","Electrical energy","Total net production","26,467"
"2000","Estonia","Terajoule","Electrical energy","Total net production","27,328"
"2001","Estonia","Terajoule","Electrical energy","Total net production","27,324"
"2002","Estonia","Terajoule","Electrical energy","Total net production","27,482"
"2003","Estonia","Terajoule","Electrical energy","Total net production","32,764"
"2004","Estonia","Terajoule","Electrical energy","Total net production","33,235"
"2005","Estonia","Terajoule","Electrical energy","Total net production","32,810"
"2006","Estonia","Terajoule","Electrical energy","Total net production","31,424"
"2007","Estonia","Terajoule","Electrical energy","Total net production","39,434"
"2008","Estonia","Terajoule","Electrical energy","Total net production","34,193"
"2009","Estonia","Terajoule","Electrical energy","Total net production","28,382"
"2010","Estonia","Terajoule","Electrical energy","Total net production","42,235"
"2011","Estonia","Terajoule","Electrical energy","Total net production","42,001"
"2012","Estonia","Terajoule","Electrical energy","Total net production","37,897"
"2013","Estonia","Terajoule","Electrical energy","Total net production","42,563"
"2014","Estonia","Terajoule","Electrical energy","Total net production","39,647"
"2015","Estonia","Terajoule","Electrical energy","Total net production","32,623"
"1990","Ireland","Terajoule","Electrical energy","Total net production","49,140"
"1991","Ireland","Terajoule","Electrical energy","Total net production","51,275"
"1992","Ireland","Terajoule","Electrical energy","Total net production","54,133"
"1993","Ireland","Terajoule","Electrical energy","Total net production","55,508"
"1994","Ireland","Terajoule","Electrical energy","Total net production","58,010"
"1995","Ireland","Terajoule","Electrical energy","Total net production","60,545"
"1996","Ireland","Terajoule","Electrical energy","Total net production","65,077"
"1997","Ireland","Terajoule","Electrical energy","Total net production","67,770"
"1998","Ireland","Terajoule","Electrical energy","Total net production","72,000"
"1999","Ireland","Terajoule","Electrical energy","Total net production","75,200"
"2000","Ireland","Terajoule","Electrical energy","Total net production","81,662"
"2001","Ireland","Terajoule","Electrical energy","Total net production","85,244"
"2002","Ireland","Terajoule","Electrical energy","Total net production","86,134"
"2003","Ireland","Terajoule","Electrical energy","Total net production","86,634"
"2004","Ireland","Terajoule","Electrical energy","Total net production","87,887"
"2005","Ireland","Terajoule","Electrical energy","Total net production","89,248"
"2006","Ireland","Terajoule","Electrical energy","Total net production","94,039"
"2007","Ireland","Terajoule","Electrical energy","Total net production","96,962"
"2008","Ireland","Terajoule","Electrical energy","Total net production","104,108"
"2009","Ireland","Terajoule","Electrical energy","Total net production","97,657"
"2010","Ireland","Terajoule","Electrical energy","Total net production","98,791"
"2011","Ireland","Terajoule","Electrical energy","Total net production","94,914"
"2012","Ireland","Terajoule","Electrical energy","Total net production","95,321"
"2013","Ireland","Terajoule","Electrical energy","Total net production","90,421"
"2014","Ireland","Terajoule","Electrical energy","Total net production","91,120"
"2015","Ireland","Terajoule","Electrical energy","Total net production","99,418"
"1990","Greece","Terajoule","Electrical energy","Total net production","115,726"
"1991","Greece","Terajoule","Electrical energy","Total net production","118,289"
"1992","Greece","Terajoule","Electrical energy","Total net production","123,696"
"1993","Greece","Terajoule","Electrical energy","Total net production","126,691"
"1994","Greece","Terajoule","Electrical energy","Total net production","134,564"
"1995","Greece","Terajoule","Electrical energy","Total net production","138,175"
"1996","Greece","Terajoule","Electrical energy","Total net production","141,469"
"1997","Greece","Terajoule","Electrical energy","Total net production","144,565"
"1998","Greece","Terajoule","Electrical energy","Total net production","153,914"
"1999","Greece","Terajoule","Electrical energy","Total net production","164,855"
"2000","Greece","Terajoule","Electrical energy","Total net production","179,507"
"2001","Greece","Terajoule","Electrical energy","Total net production","179,028"
"2002","Greece","Terajoule","Electrical energy","Total net production","182,189"
"2003","Greece","Terajoule","Electrical energy","Total net production","195,613"
"2004","Greece","Terajoule","Electrical energy","Total net production","197,600"
"2005","Greece","Terajoule","Electrical energy","Total net production","200,664"
"2006","Greece","Terajoule","Electrical energy","Total net production","203,569"
"2007","Greece","Terajoule","Electrical energy","Total net production","212,717"
"2008","Greece","Terajoule","Electrical energy","Total net production","213,865"
"2009","Greece","Terajoule","Electrical energy","Total net production","201,863"
"2010","Greece","Terajoule","Electrical energy","Total net production","192,200"
"2011","Greece","Terajoule","Electrical energy","Total net production","194,087"
"2012","Greece","Terajoule","Electrical energy","Total net production","193,154"
"2013","Greece","Terajoule","Electrical energy","Total net production","189,216"
"2014","Greece","Terajoule","Electrical energy","Total net production","168,127"
"2015","Greece","Terajoule","Electrical energy","Total net production","172,102"
"1990","Spain","Terajoule","Electrical energy","Total net production","520,733"
"1991","Spain","Terajoule","Electrical energy","Total net production","535,129"
"1992","Spain","Terajoule","Electrical energy","Total net production","544,147"
"1993","Spain","Terajoule","Electrical energy","Total net production","538,416"
"1994","Spain","Terajoule","Electrical energy","Total net production","556,704"
"1995","Spain","Terajoule","Electrical energy","Total net production","572,728"
"1996","Spain","Terajoule","Electrical energy","Total net production","603,302"
"1997","Spain","Terajoule","Electrical energy","Total net production","656,528"
"1998","Spain","Terajoule","Electrical energy","Total net production","674,251"
"1999","Spain","Terajoule","Electrical energy","Total net production","716,717"
"2000","Spain","Terajoule","Electrical energy","Total net production","771,988"
"2001","Spain","Terajoule","Electrical energy","Total net production","813,452"
"2002","Spain","Terajoule","Electrical energy","Total net production","837,864"
"2003","Spain","Terajoule","Electrical energy","Total net production","900,749"
"2004","Spain","Terajoule","Electrical energy","Total net production","967,468"
"2005","Spain","Terajoule","Electrical energy","Total net production","1,015,675"
"2006","Spain","Terajoule","Electrical energy","Total net production","1,035,745"
"2007","Spain","Terajoule","Electrical energy","Total net production","1,055,603"
"2008","Spain","Terajoule","Electrical energy","Total net production","1,085,555"
"2009","Spain","Terajoule","Electrical energy","Total net production","1,020,409"
"2010","Spain","Terajoule","Electrical energy","Total net production","1,047,424"
"2011","Spain","Terajoule","Electrical energy","Total net production","1,019,801"
"2012","Spain","Terajoule","Electrical energy","Total net production","1,031,659"
"2013","Spain","Terajoule","Electrical energy","Total net production","991,433"
"2014","Spain","Terajoule","Electrical energy","Total net production","966,168"
"2015","Spain","Terajoule","Electrical energy","Total net production","971,100"
"1990","France","Terajoule","Electrical energy","Total net production","1,444,144"
"1991","France","Terajoule","Electrical energy","Total net production","1,565,694"
"1992","France","Terajoule","Electrical energy","Total net production","1,595,268"
"1993","France","Terajoule","Electrical energy","Total net production","1,626,066"
"1994","France","Terajoule","Electrical energy","Total net production","1,639,818"
"1995","France","Terajoule","Electrical energy","Total net production","1,701,360"
"1996","France","Terajoule","Electrical energy","Total net production","1,767,071"
"1997","France","Terajoule","Electrical energy","Total net production","1,735,402"
"1998","France","Terajoule","Electrical energy","Total net production","1,755,954"
"1999","France","Terajoule","Electrical energy","Total net production","1,808,903"
"2000","France","Terajoule","Electrical energy","Total net production","1,857,989"
"2001","France","Terajoule","Electrical energy","Total net production","1,893,420"
"2002","France","Terajoule","Electrical energy","Total net production","1,925,417"
"2003","France","Terajoule","Electrical energy","Total net production","1,951,967"
"2004","France","Terajoule","Electrical energy","Total net production","1,977,559"
"2005","France","Terajoule","Electrical energy","Total net production","1,980,126"
"2006","France","Terajoule","Electrical energy","Total net production","1,977,048"
"2007","France","Terajoule","Electrical energy","Total net production","1,958,447"
"2008","France","Terajoule","Electrical energy","Total net production","1,973,362"
"2009","France","Terajoule","Electrical energy","Total net production","1,843,189"
"2010","France","Terajoule","Electrical energy","Total net production","1,958,803"
"2011","France","Terajoule","Electrical energy","Total net production","1,931,155"
"2012","France","Terajoule","Electrical energy","Total net production","1,945,516"
"2013","France","Terajoule","Electrical energy","Total net production","1,971,248"
"2014","France","Terajoule","Electrical energy","Total net production","1,945,026"
"2015","France","Terajoule","Electrical energy","Total net production","1,960,895"
"1990","Croatia","Terajoule","Electrical energy","Total net production","31,079"
"1991","Croatia","Terajoule","Electrical energy","Total net production","31,122"
"1992","Croatia","Terajoule","Electrical energy","Total net production","30,708"
"1993","Croatia","Terajoule","Electrical energy","Total net production","32,825"
"1994","Croatia","Terajoule","Electrical energy","Total net production","30,474"
"1995","Croatia","Terajoule","Electrical energy","Total net production","31,975"
"1996","Croatia","Terajoule","Electrical energy","Total net production","39,222"
"1997","Croatia","Terajoule","Electrical energy","Total net production","35,579"
"1998","Croatia","Terajoule","Electrical energy","Total net production","39,643"
"1999","Croatia","Terajoule","Electrical energy","Total net production","45,122"
"2000","Croatia","Terajoule","Electrical energy","Total net production","39,164"
"2001","Croatia","Terajoule","Electrical energy","Total net production","44,543"
"2002","Croatia","Terajoule","Electrical energy","Total net production","44,068"
"2003","Croatia","Terajoule","Electrical energy","Total net production","45,727"
"2004","Croatia","Terajoule","Electrical energy","Total net production","48,586"
"2005","Croatia","Terajoule","Electrical energy","Total net production","45,713"
"2006","Croatia","Terajoule","Electrical energy","Total net production","45,252"
"2007","Croatia","Terajoule","Electrical energy","Total net production","43,801"
"2008","Croatia","Terajoule","Electrical energy","Total net production","44,550"
"2009","Croatia","Terajoule","Electrical energy","Total net production","46,919"
"2010","Croatia","Terajoule","Electrical energy","Total net production","51,955"
"2011","Croatia","Terajoule","Electrical energy","Total net production","39,424"
"2012","Croatia","Terajoule","Electrical energy","Total net production","37,426"
"2013","Croatia","Terajoule","Electrical energy","Total net production","49,176"
"2014","Croatia","Terajoule","Electrical energy","Total net production","47,372"
"2015","Croatia","Terajoule","Electrical energy","Total net production","39,539"
"1990","Italy","Terajoule","Electrical energy","Total net production","738,230"
"1991","Italy","Terajoule","Electrical energy","Total net production","757,044"
"1992","Italy","Terajoule","Electrical energy","Total net production","771,995"
"1993","Italy","Terajoule","Electrical energy","Total net production","760,936"
"1994","Italy","Terajoule","Electrical energy","Total net production","792,619"
"1995","Italy","Terajoule","Electrical energy","Total net production","825,178"
"1996","Italy","Terajoule","Electrical energy","Total net production","836,546"
"1997","Italy","Terajoule","Electrical energy","Total net production","861,469"
"1998","Italy","Terajoule","Electrical energy","Total net production","889,031"
"1999","Italy","Terajoule","Electrical energy","Total net production","909,893"
"2000","Italy","Terajoule","Electrical energy","Total net production","947,898"
"2001","Italy","Terajoule","Electrical energy","Total net production","957,532"
"2002","Italy","Terajoule","Electrical energy","Total net production","974,876"
"2003","Italy","Terajoule","Electrical energy","Total net production","1,008,727"
"2004","Italy","Terajoule","Electrical energy","Total net production","1,044,169"
"2005","Italy","Terajoule","Electrical energy","Total net production","1,046,286"
"2006","Italy","Terajoule","Electrical energy","Total net production","1,084,532"
"2007","Italy","Terajoule","Electrical energy","Total net production","1,084,676"
"2008","Italy","Terajoule","Electrical energy","Total net production","1,105,434"
"2009","Italy","Terajoule","Electrical energy","Total net production","1,011,982"
"2010","Italy","Terajoule","Electrical energy","Total net production","1,046,689"
"2011","Italy","Terajoule","Electrical energy","Total net production","1,049,188"
"2012","Italy","Terajoule","Electrical energy","Total net production","1,036,087"
"2013","Italy","Terajoule","Electrical energy","Total net production","1,003,799"
"2014","Italy","Terajoule","Electrical energy","Total net production","968,933"
"2015","Italy","Terajoule","Electrical energy","Total net production","980,741"
"1990","Cyprus","Terajoule","Electrical energy","Total net production","6,937"
"1991","Cyprus","Terajoule","Electrical energy","Total net production","7,315"
"1992","Cyprus","Terajoule","Electrical energy","Total net production","8,248"
"1993","Cyprus","Terajoule","Electrical energy","Total net production","8,831"
"1994","Cyprus","Terajoule","Electrical energy","Total net production","9,187"
"1995","Cyprus","Terajoule","Electrical energy","Total net production","8,467"
"1996","Cyprus","Terajoule","Electrical energy","Total net production","8,870"
"1997","Cyprus","Terajoule","Electrical energy","Total net production","9,274"
"1998","Cyprus","Terajoule","Electrical energy","Total net production","10,120"
"1999","Cyprus","Terajoule","Electrical energy","Total net production","10,750"
"2000","Cyprus","Terajoule","Electrical energy","Total net production","11,538"
"2001","Cyprus","Terajoule","Electrical energy","Total net production","12,110"
"2002","Cyprus","Terajoule","Electrical energy","Total net production","12,866"
"2003","Cyprus","Terajoule","Electrical energy","Total net production","13,788"
"2004","Cyprus","Terajoule","Electrical energy","Total net production","14,310"
"2005","Cyprus","Terajoule","Electrical energy","Total net production","14,872"
"2006","Cyprus","Terajoule","Electrical energy","Total net production","15,829"
"2007","Cyprus","Terajoule","Electrical energy","Total net production","16,582"
"2008","Cyprus","Terajoule","Electrical energy","Total net production","17,302"
"2009","Cyprus","Terajoule","Electrical energy","Total net production","17,816"
"2010","Cyprus","Terajoule","Electrical energy","Total net production","18,360"
"2011","Cyprus","Terajoule","Electrical energy","Total net production","16,913"
"2012","Cyprus","Terajoule","Electrical energy","Total net production","16,355"
"2013","Cyprus","Terajoule","Electrical energy","Total net production","14,828"
"2014","Cyprus","Terajoule","Electrical energy","Total net production","14,922"
"2015","Cyprus","Terajoule","Electrical energy","Total net production","15,523"
"1990","Latvia","Terajoule","Electrical energy","Total net production","21,319"
"1991","Latvia","Terajoule","Electrical energy","Total net production","17,816"
"1992","Latvia","Terajoule","Electrical energy","Total net production","11,804"
"1993","Latvia","Terajoule","Electrical energy","Total net production","12,258"
"1994","Latvia","Terajoule","Electrical energy","Total net production","13,964"
"1995","Latvia","Terajoule","Electrical energy","Total net production","12,546"
"1996","Latvia","Terajoule","Electrical energy","Total net production","8,521"
"1997","Latvia","Terajoule","Electrical energy","Total net production","13,320"
"1998","Latvia","Terajoule","Electrical energy","Total net production","18,630"
"1999","Latvia","Terajoule","Electrical energy","Total net production","13,064"
"2000","Latvia","Terajoule","Electrical energy","Total net production","13,284"
"2001","Latvia","Terajoule","Electrical energy","Total net production","13,284"
"2002","Latvia","Terajoule","Electrical energy","Total net production","12,697"
"2003","Latvia","Terajoule","Electrical energy","Total net production","12,492"
"2004","Latvia","Terajoule","Electrical energy","Total net production","15,091"
"2005","Latvia","Terajoule","Electrical energy","Total net production","15,901"
"2006","Latvia","Terajoule","Electrical energy","Total net production","16,031"
"2007","Latvia","Terajoule","Electrical energy","Total net production","15,854"
